Country Name	Country Code	Continent	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	
North America	NAC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		2.379133605	6.192325592	4.470875968	5.885305469	6.42152812	6.510762704	2.543065698	4.845480103	3.304296482	0.154352965	3.361090708	5.282605215	5.76387834	-0.1510349203	-0.02834591859	5.442064599	4.497458407	5.336795849	3.222693193	0.0001239898975	2.638498461	-1.954350998	4.371015644	7.094313683	4.226135206	3.326224369	3.522899947	4.20118941	3.530539399	1.708350263	-0.3095573982	3.260680925	2.743999581	4.072811976	2.685624377	3.562355199	4.431248765	4.423953106	4.7916143	4.229748645	1.07485044	1.863253131	2.757706966	3.729236861	3.482480344	2.833683569	1.894387575	-0.02667079992	-2.577838168	2.612244506	1.703697389	2.198391207	1.887611618	2.492075092	2.662726012	1.521958402	2.291170807	2.761877061	
Namibia	NAM	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																						0.9714494985	-0.3980907444	-1.823450375	-0.236891524	0.4641712626	4.767269666	3.553769142	0.8131489429	1.858674962	2.04745994	8.165612457	7.18934258	-1.579539348	1.72987979	3.899013996	3.191324289	4.220100451	3.291585574	3.369278383	3.492183429	1.177948639	4.788661276	4.239794373	12.269548	2.529262728	7.073175228	5.374044222	2.649811967	0.2959708996	6.039249546	5.091338198	5.061682013	5.614719701	6.351677961	6.086376114	1.123168867	-0.8678771082	-0.07467682533	
New Caledonia	NCL	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							-3.848577701	5.400791443	14.26255469	15.71631338	30.99928974	6.999215677	3.398499545	-11.19930863	12.7011152	6.499471805	2.299998218	1.899824279	9.800007197	-13.60000507	-0.3999945511	-6.999999369	2.399992488	-1.99999757	1.799999233	4.500000498	-1.000003497	5.700002751	34.60000065	10.99999947	3.600001274	4.900028139	0.5199948384	0.5297946515	2.590186894	5.940031114	0.4498791002	2.007152305	-3.200275506	0.9001725023	2.100108842																			
Niger	NER	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		4.546393037	10.27871349	9.428229321	0.1310398896	6.919761819	-0.3824971984	0.1228686704	0.3834946623	-5.485945812	3.055778922	5.679320644	-5.166272306	-17.04758357	8.77523805	-2.793193436	0.6782034023	7.764581119	13.47261233	7.146996066	-2.232444691	0.6089152391	1.6231022	-4.750943229	-16.825355	7.722543884	6.360026805	0.07455624519	6.899121716	0.9339291383	-1.284355381	2.504203274	-6.516444601	1.449437876	4.004561704	2.605755854	3.419093099	2.753965624	10.42226252	-0.5687583319	-1.40950935	7.104340612	2.999122036	5.299999998	0.1000000008	4.499999999	5.800000002	3.146570396	9.587695728	-0.7126774298	8.36421953	2.283008487	11.84981918	5.268414897	7.529043068	4.337072369	4.925930933	4.893436692	5.172698263	
Nigeria	NGA	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		0.1917954895	4.102992589	8.57861892	4.950488659	4.884976838	-4.250514188	-15.74362821	-1.248360246	24.19738395	25.00724193	14.23753156	3.36426203	5.392760484	11.16067455	-5.227747559	9.04235173	6.024117846	-5.764158392	6.759430935	4.204831047	-13.12788049	-6.803388815	-10.92408504	-1.115623218	5.913027464	0.06094527041	3.200125467	7.334025488	1.919381297	11.77688593	0.3583526045	4.631192947	-2.035118776	-1.814924483	-0.07266476668	4.195924045	2.93709942	2.581254103	0.5841268946	5.015934757	5.917684652	15.32915574	7.34719497	9.250558228	6.438516525	6.059428031	6.591130361	6.764472778	8.036925102	8.005655915	5.307924204	4.230061175	6.671335393	6.309718656	2.652693295	-1.61686895	0.8058866195	1.937268068	
Nicaragua	NIC	North America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		7.497743398	10.89079833	10.86547925	11.69847903	9.525155827	3.301136398	6.969513825	1.342960053	6.237703907	1.353826591	3.304756499	2.220722892	6.417013974	14.19242509	-0.1532468943	5.209454497	8.368480533	-7.838800375	-26.47878886	4.611732279	5.36329019	-0.8163619189	4.613211627	-1.566093913	-4.081851488	-1.017309161	-0.7063529412	-12.44982204	-1.73821633	-0.05249972086	-0.1892814957	0.3863466195	-0.3929360194	3.337726081	5.911907916	6.344268336	3.966650879	3.711681463	7.035970573	4.101590155	2.960843554	0.7539388946	2.520732899	5.312170527	4.282398312	4.1520692	5.076352018	3.435716936	-3.292665159	4.410099117	6.316685535	6.496136543	4.927094063	4.7854602	4.792267648	4.563147375	4.675475377	-3.815710169	
Netherlands	NLD	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		0.2955466727	6.843507321	3.62462153	8.274903931	8.643094936	2.741104335	5.280014747	6.41613404	6.429449078	6.347895415	4.316980354	3.533874489	5.44422315	3.438717837	0.002028708788	4.456309589	2.52044045	2.696246794	2.014166175	1.341914212	-0.783611621	-1.240756768	2.069958054	3.061679041	2.580179811	2.786975856	1.931248531	3.441218889	4.420118012	4.183222812	2.439134504	1.706070911	1.257552214	2.961092408	3.116035972	3.498742219	4.329053315	4.663917239	5.034048109	4.195642466	2.326955127	0.2172735573	0.1556460511	1.984945703	2.050876074	3.460989006	3.772842505	2.170324787	-3.666884007	1.342739444	1.551189245	-1.030353997	-0.1301752395	1.423395401	1.959169699	2.191713725	2.868832199	2.673367276	
Norway	NOR	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.27333551	2.813945138	3.785043084	5.009650987	5.285608801	3.786513255	6.256079006	2.259875528	4.504611456	1.943300505	5.672449977	5.330597945	4.532960533	3.923026681	4.952034521	5.825551026	4.160644734	3.869454275	4.372510152	4.564618249	1.598265643	0.235335432	3.972771297	6.052445183	5.553318027	4.042325837	1.753376587	-0.2553538342	1.038285105	1.932438869	3.084674243	3.574403308	2.845312156	5.055453526	4.153950577	5.027995447	5.284621016	2.624459056	2.013307556	3.205285075	2.085328035	1.437708805	0.9198418877	3.959038032	2.624720535	2.395092468	2.985054837	0.4807444761	-1.690996963	0.6916630724	0.9719348786	2.721626792	1.044389078	1.975117446	1.970052934	1.187354764	1.980437749	1.446029641	
Nepal	NPL	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.908265969	1.910320034	1.895111643	7.532448553	-1.203189017	7.040643143	-1.571497498	0.6754834639	4.463421601	2.575992126	-1.1953833	3.117800363	-0.4765362684	6.333590373	1.456470708	4.39853618	3.016973441	4.40574139	2.368877794	-2.319394203	8.341974134	3.779374654	-2.977405858	9.681130015	6.144905238	4.565650545	1.695618265	7.696808711	4.329647934	4.635036347	6.368150403	4.106406612	3.849850022	8.216002709	3.468451883	5.328284175	5.048612536	3.016389482	4.412573271	6.199999988	4.799892149	0.1201431752	3.945037767	4.682603245	3.479181046	3.364614788	3.411560276	6.104639142	4.53307872	4.81641465	3.421828241	4.781192258	4.128877676	5.988984661	3.322905439	0.5886784988	7.90574161	6.289762173	
Nauru	NRU	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																																	34.41929066	8.659698371	13.55082678	11.68452207	10.08655154	34.21498251	36.52409809	2.808191226	10.400004	4.154685104	-3.47826087	
New Zealand	NZL	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG												3.785458236	5.119107873	7.80027859	5.993440016	-1.731682871	0.9288122149	-3.93633787	0.3171927688	2.192322994	1.284145628	4.655956954	0.9297720955	3.490676727	4.793637085	1.614918439	2.348094151	0.9709434352	-0.3542761268	0.1612830822	0.1530167605	-1.090799257	1.09474627	6.391635355	5.118399535	4.722226615	3.621083286	2.043729368	0.7919372009	5.455878256	2.903323781	3.469375679	4.680319746	4.563096765	4.033887944	3.32140288	2.843982348	3.013111653	-1.008893927	-0.2136982517	1.5392456	2.334200281	2.225965502	2.575386016	3.71553302	3.584704557	3.64579895	3.128460818	2.782674165	
OECD members	OED	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		4.692596052	5.855165846	5.366169312	6.573908818	5.543455087	6.137065101	4.559216371	6.161667996	5.690456928	2.509829045	3.799064449	5.466768921	6.112489046	1.122117981	0.2075225211	4.735245992	3.694761782	4.31519613	3.959909989	1.392935552	2.124641381	0.3105948136	2.828609148	4.597689143	3.739594783	3.026097259	3.537175658	4.626040091	3.828462293	3.078811527	1.35324827	2.023857674	1.189177196	3.065499725	2.684883029	3.055057682	3.456612193	2.817699243	3.251651022	4.004945936	1.394673508	1.554658903	1.97713929	3.181120806	2.759629725	3.013692378	2.561104948	0.256397917	-3.477665867	2.886706143	1.804573799	1.270515519	1.472843687	2.054296602	2.422829122	1.741710582	2.419673973	2.205190485	
Oman	OMN	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							5.204463599	66.21908378	81.88779671	25.66616882	13.89509644	0.8982250863	9.82522417	-14.25205786	11.49880648	24.43350274	20.54012292	1.00721833	-3.69353109	4.331741541	6.035444115	17.04707839	11.5698374	16.66667073	16.71159399	14.00719711	2.002159781	-3.440784158	5.964027641	11.75686184	-0.1304257401	6.074078508	8.413883633	6.042960275	3.875774308	4.996819663	3.045940005	6.033512307	2.642337974	-0.1248068937	5.401372717	4.482454096	-1.10056525	-2.668969447	1.292112564	2.49045836	5.372068299	4.452694304	8.199695813	6.112453761	4.804711285	-1.108745787	9.332675576	4.372615776	2.751031637	4.741250717	4.980170972	-0.9280516513	2.125137289	
Other small states	OSS	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																										4.341167457	4.561516489	4.372178063	9.510164254	6.111824685	11.06067512	9.933800972	7.494313303	1.828080088	8.277931001	7.655899272	3.659984036	3.013499901	2.918295544	2.793412602	2.393984811	2.170536072	2.143413236	
Pakistan	PAK	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		5.987346419	4.482858627	8.688831518	7.569757449	10.41936582	5.789951801	5.400612597	7.233220925	5.507899634	11.35346172	0.4683725485	0.8134064046	7.064263857	3.540191713	4.211415631	5.15618959	3.947698287	8.048533619	3.758435569	10.21570404	7.920763572	6.5374868	6.778378339	5.065205605	7.592114699	5.501653664	6.452343025	7.62527878	4.959768894	4.458586815	5.061567755	7.705897823	1.757747697	3.737415552	4.96260915	4.846581284	1.014396014	2.550234295	3.660132744	4.260088012	1.982484032	3.224429973	4.846320935	7.368571359	7.667304271	6.177542036	4.832817277	1.701405465	2.831658519	1.606691959	2.74840255	3.50703342	4.396456633	4.674707981	4.731147475	5.526735845	5.700621241	5.430010786	
Panama	PAN	North America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		10.92659484	8.244736818	8.538788802	4.432130369	9.16003626	7.581401884	8.552931177	6.977388626	8.441389169	6.959226107	9.616137579	4.582812505	5.364310215	2.448319564	1.74091944	1.664461359	1.09402589	9.792643918	4.51475108	13.08448173	9.206809453	5.348456439	-4.491364346	2.709473773	4.942233651	3.567788228	-1.809055481	-13.37984378	1.562247005	8.098993006	9.419005562	8.201680334	5.455744436	2.850146814	1.751678757	4.079703206	6.46099044	7.341500703	3.917206589	2.715374155	0.5742727906	2.229149417	4.205495945	7.522079658	7.191279402	8.652465611	11.98398539	9.855654852	1.242992318	5.827839392	11.31373175	9.778903946	6.903272566	5.066743218	5.732763632	4.966420444	5.321230184	3.677013629	
Peru	PER	South America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		7.347096331	10.03529333	4.328249818	6.54786765	5.621733449	8.238920446	3.852564408	0.1522377109	3.514458913	3.365946003	4.590539928	3.477535123	6.276934756	9.386834919	4.300863165	1.447110995	0.3490636993	-2.642502979	4.090750574	5.943335398	5.552041815	-0.2227234442	-10.4080858	3.608286538	2.061132066	9.425962361	9.726146431	-9.441273446	-12.31204145	-4.982563536	2.219259103	-0.5405091247	5.243577008	12.30836618	7.411395047	2.798973079	6.476824421	-0.3915375558	1.494910643	2.694371398	0.6178923256	5.453528938	4.165023137	4.958203206	6.285060325	7.528899044	8.518387769	9.126568301	1.095823659	8.332459107	6.327192402	6.139724706	5.852518211	2.381938283	3.255889597	3.955881804	2.519088535	3.976501519	
Philippines	PHL	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		5.616579319	4.773121848	7.060487423	3.446982145	5.265810464	4.425994174	5.324150188	4.94541808	4.656358578	3.764604859	5.428631369	5.446791104	8.920646822	3.55811508	5.564773624	8.806630567	5.602055577	5.172103287	5.639675746	5.148911294	3.423269177	3.619327606	1.874616468	-7.323682584	-7.306608836	3.416782806	4.31163482	6.752544481	6.205311117	3.036966294	-0.5783346512	0.3376030302	2.116307179	4.387623341	4.678692219	5.845873472	5.185362276	-0.5767181463	3.081916458	4.41122216	2.893987062	3.645903318	4.970368696	6.697623613	4.77766782	5.242960356	6.616662284	4.152756843	1.14833222	7.63226478	3.659751601	6.683818881	7.064024264	6.145298786	6.066548905	6.884055037	6.677553566	6.243737742	
Palau	PLW	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																										6.643005046	3.962599612	-3.235676151	4.845538443	4.493255138	-2.199277506	0.9268335579	-5.355364719	-5.929866287	0.4168664858	5.386599547	3.597216479	-2.103951357	4.7748518	10.4309733	0.5265689606	-3.570566825	5	
Papua New Guinea	PNG	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.18111172	6.374099317	4.07252177	8.570281528	10.26851981	5.813757985	4.070461474	4.35959025	8.273457947	10.84280577	6.295192572	5.643553369	6.529264831	2.610532599	-0.8798841697	-3.38844861	0.8348155968	8.549859336	1.832395513	-2.303451199	-0.2748295711	0.3529442875	3.223163065	-0.3547264561	4.000190348	4.693057066	2.770494835	2.909240484	-1.419579885	-3.01216922	9.546897709	13.84908527	18.20228595	5.94210906	-3.312448778	7.733695798	-3.904389656	-3.769113218	1.855553994	-2.494841993	-0.1212886056	-0.1589005331	2.164102502	2.721175741	6.344795923	2.294466102	11.09778044	-0.2942764579	6.805554142	10.12468622	1.107311011	4.648420685	3.829931274	13.5	9.5	4.1	1.549820847	0.427556313	
Poland	POL	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																-7.015578801	2.514978621	3.738310309	5.292802061	6.951856621	6.056576752	6.459353854	4.61478486	4.642033591	4.559631428	1.247756976	2.041715953	3.562350732	5.135631293	3.49366448	6.17963595	7.03474027	4.249685342	2.820183973	3.606928261	5.01730439	1.607905585	1.391891419	3.318445415	3.838945167	3.062598541	4.814129544	5.149464079	
Pre-demographic dividend	PRE	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG										12.02688811	12.79628657	9.564341508	3.217591259	4.154934597	9.038657068	-0.3241901088	7.489877987	4.753155545	-0.2739106921	6.263555398	4.912175715	-4.23569509	-1.094205496	-5.125427956	0.5706180915	3.734514064	2.487131278	4.016247912	3.714401316	1.494522283	9.891270389	-10.06540352	2.965389973	-0.2250960603	0.1267856431	3.176896364	6.002917878	6.039694518	7.75655924	4.747709834	2.987544374	4.849423528	6.077785728	-0.3291062607	12.91003188	6.80867956	7.216542184	6.581611457	6.881114908	5.074708871	6.3040629	4.56702277	5.641624908	5.962837798	4.800655799	3.070877054	2.746344319	1.713130733	2.205161027	
Puerto Rico	PRI	North America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		7.04173847	8.32331253	8.651047012	7.060923719	9.204842468	7.499148395	6.223223355	5.180434598	9.375234036	8.397917946	6.365448574	7.173574976	6.344895849	2.917378491	-0.6545673863	6.243087814	5.950682235	6.931946225	7.906824688	4.243465305	1.147947225	-1.556643208	-2.341974633	5.928686528	3.097442645	4.977367449	5.768998904	5.888372738	4.334952397	-2.840540726	2.304391187	4.564051815	4.644527001	4.185958613	4.548988106	2.313707509	4.880087209	5.530725612	5.389699928	3.271964529	6.313471555	0.9164593835	0.05341980469	8.748676927	-1.986938733	-1.409414024	-1.16280669	-1.84413425	-1.952425142	-0.4132541185	-0.3585106283	0.02927511049	-0.3068266571	-1.190363454	-1.049443651	-1.263002925	-2.65739342	-4.905626153	
Korea, Dem. People’s Rep.	PRK	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																																											
Portugal	PRT	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		5.534903476	6.614447769	5.873702116	6.310747383	7.46898853	4.077909434	7.544482529	8.875509234	2.120741162	12.61260527	6.631652211	8.015696318	11.20067102	1.142860362	-4.347630947	6.900230963	5.602597252	2.815966072	5.638937405	4.589340101	1.618103472	2.135375334	-0.1731131283	-1.879979577	2.807439672	4.140955654	6.381393841	7.489108032	6.440638969	3.950523332	4.368206403	1.089476534	-2.043277034	0.9648381604	4.282780446	3.496682924	4.42621106	4.791771446	3.888213395	3.787494001	1.943304626	0.7687963113	-0.9342045802	1.811583031	0.7667844309	1.553053256	2.492001318	0.1992728015	-2.978104267	1.898691176	-1.826852351	-4.028256748	-1.130155823	0.8931877245	1.822065644	1.925736297	2.795024248	2.144610499	
Paraguay	PRY	South America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.900285514	3.300258518	4.710291337	4.212477358	6.167974759	1.991503333	9.150367204	4.527073841	4.701151408	5.553425736	5.538151939	6.631297476	7.302812907	8.381525438	6.852444715	7.525949531	11.4940816	12.02872995	11.86214697	11.71214594	9.17045885	-1.397617717	-3.042617885	2.816599447	4.523135678	4.964835664	7.582304377	5.915372066	6.93520391	4.12328288	3.493650155	1.696428011	4.936359415	5.31791766	6.822810304	1.573785132	4.242516103	0.06803775581	-1.366079712	-2.314140568	-0.8340547167	-0.021404395	4.320745486	4.057418364	2.133490665	4.807117193	5.421622872	6.359120793	-0.2579714337	11.14373579	4.249111045	-0.5385129425	8.417495285	4.860890371	3.080374008	4.31290497	4.958051422	3.637826772	
West Bank and Gaza	PSE	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																				7.118511824	1.215150773	14.66722516	14.33420348	8.280429404	-8.556183291	-9.310638168	-12.48919176	14.01586549	10.34306987	10.79876211	-3.900597981	6.59059324	6.079293326	8.662535025	8.099089262	12.4136357	6.284235772	2.217422457	-0.1818909967	3.428732254	4.708435256	3.14023678	0.9052782324	
Pacific island small states	PSS	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																							-2.654230508	-0.6592440725	6.859559035	-2.353216825	6.220338933	-3.878204079	0.8100231866	4.876906427	4.162840664	0.0773927094	5.239995363	2.936810567	4.853669837	3.809433343	2.938065128	-1.267062829	2.011768503	4.852781907	-0.6356788418	1.162032127	1.917647206	2.049102936	3.888781571	2.27781456	2.482818983	1.294370789	1.984466474	-1.333935288	2.900447515	4.102820515	1.759449624	2.745233134	3.945499215	3.678484603	3.35080718	4.042383958	3.571921227	
Post-demographic dividend	PST	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		4.713442641	5.889998654	5.272665807	6.48599043	5.565095938	6.076126905	4.540612002	6.070505526	5.760227517	2.435483509	3.763009542	5.405785285	6.158198861	0.959326403	0.04416109085	4.730279615	3.713509127	4.241018962	3.883797316	1.241548975	1.957740038	0.3568145617	3.039631479	4.649189878	3.749247707	3.154122334	3.524061374	4.753830306	3.850558516	2.838823726	1.243966344	1.804026237	0.9593851806	2.966979619	2.693647181	2.833300235	3.254669185	2.650188167	3.326763954	3.937534056	1.535755749	1.529959488	1.958040093	3.101662919	2.686031355	2.913229608	2.510278104	0.230772975	-3.493240174	2.796587483	1.564994681	1.131913407	1.332747914	1.884913883	2.108829047	1.6277052	2.264318763	2.12644756	
French Polynesia	PYF	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							9.576578233	-4.739166615	14.93080214	-2.685941013	1.626711344	12.00240864	-4.695078729	7.802561119	18.0010489	-4.902702395	8.203616323	2.078992708	9.892559299	3.925924174	0.4849012648	8.504729377	9.971638464	5.40631995	5.405686083	5.406543042	8.400003124	7.100004353	2.399998744	3.000001971	2.200000128	4.899996203	0.8999975803	0.1000032335	0.8000022779	0.4999939121	0.3000003101	1.900004145	6.199995771	4.000004643	4.000000343																			
Qatar	QAT	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																										3.898186617	7.182151741	3.719958636	19.21891532	7.492758506	26.17024568	17.98565679	17.66355638	11.95656114	19.59233153	13.37517641	4.687259177	4.410274619	3.978882147	3.657510261	2.131310916	1.579850253	1.431648077	
Romania	ROU	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																-12.91821073	-8.767228452	1.528834497	3.93194273	6.233511484	3.907702088	-4.849062738	-2.029812906	-0.3766607058	2.461263459	5.218136257	5.70299165	2.341147329	10.42811302	4.668148051	8.028811076	7.233807744	9.307467171	-5.517394408	-3.90123628	2.007156244	2.077165007	3.514551804	3.4108091	3.871522323	4.800799906	6.991393543	4.095673942	
Russian Federation	RUS	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																															-2.999995642	-5.046939451	-14.53107377	-8.668540341	-12.56975598	-4.143528406	-3.755069439	1.399915805	-5.299961625	6.39991469	10.00006682	5.100051225	4.699991909	7.299952344	7.19994787	6.399965448	8.200068255	8.499977768	5.199969265	-7.799993913	4.5	4.300029186	3.700057055	1.80000014	0.6999994297	-2.307733505	0.3292823325	1.630195944	2.254840053	
Rwanda	RWA	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		-4.297526048	11.33379837	-9.820444414	-12.46499268	7.009529255	7.008910823	6.91601751	7.013780928	11.00737015	6.001425245	1.206640702	0.2630682716	3.438088136	1.409823571	-2.113825423	19.50457717	1.99410948	9.150840818	11.86990804	8.951612331	5.43619948	1.810846446	5.980349936	-4.240773281	4.402748336	5.472137486	-0.0240361075	4.498824993	-0.03653427366	-2.399291097	-2.514379654	5.872725234	-8.108691874	-50.2480671	35.22407831	12.74569576	13.84975249	8.858669496	4.262760871	8.370910445	8.484539669	13.19206519	2.202376415	7.447699419	9.377875686	9.227091484	7.681564984	11.1672534	6.255647061	7.338194817	7.783920275	8.820321117	4.713550714	7.62457575	8.867977374	5.981314913	6.057831319	8.671683394	
South Asia	SAS	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		4.093377405	3.301453441	5.398703799	7.683881687	-1.058800898	0.948368392	6.463182296	4.331382899	5.941496681	5.69156537	0.828025076	-1.536338646	3.739458388	2.20418492	7.380091737	2.385362902	6.454590642	6.026344319	-3.131799054	6.510739854	6.330962955	3.752051686	6.777756182	4.141267024	5.393198923	4.80786011	4.164658804	8.60771844	5.48747394	5.428369042	1.864135352	5.708325689	4.423321193	6.094740052	6.98823556	6.893681638	3.812103882	5.630846459	7.823749403	4.062880703	4.328689659	3.722870648	7.281822753	7.561833885	7.718524242	7.744620805	7.331968797	3.237490596	7.133470937	7.702666783	5.137253341	5.501737281	6.087311052	6.992301928	7.480020569	7.70780544	6.935768193	6.770633527	
Saudi Arabia	SAU	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG										6.037886549	58.64733065	20.51221674	22.93064026	24.17052853	16.22806527	-8.928614314	17.8209742	7.093359898	-5.21972607	11.91943156	5.652457607	1.943004454	-20.72988831	-16.05138621	-4.66145192	-9.794502272	17.01274627	-6.632496023	13.10931294	-0.5030158805	15.19342589	15.00788025	3.987540169	-1.363741429	0.5587201854	0.2120913475	2.637424217	1.103782049	2.893362519	-3.763285216	5.625416143	-1.210743863	-2.819174404	11.24206139	7.958441664	5.573850121	2.788402228	1.847130252	6.249772755	-2.059268194	5.039493675	9.996857794	5.411444902	2.699254723	3.652481698	4.10640887	1.670642347	-0.7415299267	2.214968724	
Sudan	SDN	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		0.02239133403	6.915842154	-2.84697168	-1.120449118	6.777074073	-3.575147486	1.424081282	1.963220824	1.389350492	5.925074714	2.247314101	-5.07098648	0.6321952507	11.44528914	15.71346645	16.66521974	6.223853782	-5.930986722	-5.018599329	1.524310148	7.437563655	5.958666434	2.062501694	-5.008906769	-6.28104358	5.413811012	14.2208846	-0.3310918183	8.931393687	-5.470053776	7.510910626	6.577861385	4.56874919	1.006228243	5.99709232	5.919124758	10.56673631	4.308504104	3.10409568	6.345867769	6.500360421	6.427273901	7.734591717	3.883307291	7.489738142	10.064308	11.52191003	7.801963334	3.241847572	3.469335093	-1.967728979	0.5215592666	4.394711132	2.679411813	4.906045175	4.700000042	4.283071004	-2.320827321	
Senegal	SEN	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		2.993448255	-0.1362353612	1.864478568	3.883927104	1.33218949	2.876760975	-1.219792865	6.290773533	-6.554142921	8.562045511	-0.1404494388	6.383208916	-5.583240108	4.200775526	7.535662599	8.920503704	-2.682905305	-3.953931262	7.001685615	-3.31064773	5.069516436	7.843064628	-5.326392721	3.74576436	3.283470694	3.113339715	6.094374588	-0.5924310017	3.977856085	-0.6756381507	2.555825439	1.242647228	1.300780408	-0.01732865883	5.363472887	2.012125113	3.124033282	5.898672563	6.347115795	3.198988036	4.580916442	0.6548036476	6.683228178	5.870772213	5.622606856	2.461570254	4.938485083	4.056375726	2.092527085	3.56274539	1.458388671	5.117394238	2.822105649	6.613074742	6.367263427	6.356396792	7.082922291	6.766293824	
Singapore	SGP	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		8.137447645	7.553327236	10.04031665	-3.102786974	7.834024243	10.17961338	12.50942724	13.52657361	13.83355611	13.9422474	12.41383105	13.31520651	10.60306165	6.11718087	3.982118778	7.437524536	6.852265069	7.777369777	9.553991038	10.11338116	10.81613074	7.101890258	8.554825725	8.792124538	-0.6226303363	1.342677647	10.79780443	11.26382374	10.15871128	9.820971694	6.688472078	6.639662901	11.46287502	11.09760756	7.200979804	7.471310739	8.319821633	-2.195327794	5.72400277	9.03919574	-1.069106008	3.91467511	4.535806779	9.819526862	7.35903621	9.005188001	9.022116566	1.868212395	0.1210038096	14.52564666	6.262267762	4.449315805	4.815045038	3.900573228	2.892499228	2.962327259	3.699781577	3.139464543	
Solomon Islands	SLB	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																6.004178731	12.69044733	3.97645843	9.193819876	8.223592047	1.605179835	-1.439673626	1.783866401	-0.4826006821	-14.26748303	-7.978564432	-2.800002522	6.50000183	4.898370946	5.421193232	6.946649998	7.320001264	7.106270238	-4.738346526	6.80904496	13.19563266	4.555394299	3.017849444	2.250090711	2.542240201	3.456606233	3.534339147	3.385522842	
Sierra Leone	SLE	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.80904355	4.540967064	1.699715173	6.685238791	7.180155792	1.699999998	0.03628155332	2.019923833	8.525446802	8.62049324	3.465916492	0.9002346503	2.25661825	3.49982832	1.669216524	-0.4491763415	0.04667580984	2.406332166	4.511265607	4.843503756	2.881428565	4.781755535	-2.102801617	4.093034267	-5.311340498	1.236046911	7.231268731	-7.08	0.7299999987	3.349997984	2.351960645	-19.01290963	1.374549379	-1.947384335	-7.999753286	1.753821399	-5.877082015	1.785014281	-1.979285588	6.652727885	-6.345455153	26.4173166	9.313120969	6.59794486	4.505095672	4.223914279	8.058145152	5.39828521	3.188051216	5.346466052	6.315045036	15.18176908	20.71576829	4.556772366	-20.59877072	6.055474029	4.211182649	3.727955555	
